B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,entropy,lc,random_split
0.0357,0.0454,0.05325,0.0199,0.0151625,0.00935,0.00895,0.0082,0.0062833335,0.00324,0.0056666667,0.0063714287,-0.4163701,2.6116225548238816,6,0.5219758692489075
0.038175,0.04745,0.0557,0.021,0.01512,0.0102,0.009933333,0.008827778,0.00834,0.00464,0.0043142857,0.0048033334,-0.40808344,3.341119726119986,6,0.5218436387782228
0.02588,0.034384616,0.038086668,0.01469091,0.01275,0.006625,0.00672,0.0070117647,0.00685,0.0044727274,0.01084,0.010525,-0.35383403,2.7371435746420394,6,0.514423428978261
0.0581,0.065775,0.084525,0.09445,0.1281,0.16485,0.1784,0.1827,0.1882,0.170475,0.17115,0.145475,0.31841964,3.4646712616158406,6,0.5140859838696283
0.029208334,0.0419,0.052,0.0156875,0.010257143,0.005933333,0.0067958334,0.0062,0.0053714286,0.00496,0.0083,0.008597727,-0.43346655,3.159699525712986,6,0.5088847336860798
0.0487,0.0565,0.0833,0.0499,0.0383,0.02425,0.02675,0.02525,0.0266,0.06975,0.0288,0.0272,-0.32801062,3.5318198947325854,6,0.5076776080476002
0.0798,0.0347,0.0533,0.04055,0.0459,0.05702,0.06606667,0.0666,0.0716,0.21506667,0.077,0.0627,0.24311712,3.4646712616158406,6,0.5068293456468528
0.04125,0.05405,0.0709,0.0391,0.03015,0.0218,0.0237,0.0193,0.02185,0.01875,0.02425,0.02445,-0.33904105,3.481999941129839,6,0.5036547274275786
0.027216667,0.034875,0.0395625,0.014733333,0.010804167,0.00662,0.0072,0.0063571427,0.00644,0.0049083335,0.008675,0.00825,-0.3971551,3.2892183815366045,6,0.4937675783741433
0.05815,0.02828125,0.03409286,0.017155556,0.015233333,0.0111375,0.014928572,0.016536666,0.0172,0.1158,0.0297125,0.02795,-0.018368926,3.4516747519803417,6,0.4922746710283604
0.02792,0.0336,0.03657143,0.0140625,0.0103,0.0073166667,0.0073,0.0074,0.00639,0.0033916666,0.0062666666,0.0073818183,-0.31042516,2.433490843859488,6,0.4917500084330628
0.14507368,0.0747625,0.1282,0.114114285,0.15328,0.11319091,0.11243334,0.06599048,0.105288886,0.33073,0.158375,0.14552,-0.26719898,3.456006921858841,6,0.4888248544825906
0.02892,0.036625,0.039616667,0.01514,0.01205,0.008114286,0.0090333335,0.009283333,0.008354546,0.0070857145,0.00915,0.00933,-0.23979801,2.968894946667962,6,0.4868634482196883
0.03855,0.045666665,0.056266665,0.021133333,0.0167,0.009,0.00928,0.009175,0.0072666667,0.0044857142,0.0051,0.0044166665,-0.39455596,2.213550509626133,6,0.4865378682898444
0.0349,0.04285,0.0565,0.017125,0.0129,0.00632,0.0062166667,0.0062875,0.0056,0.01024,0.00835,0.009155556,-0.46289375,2.99242239788007,6,0.4829361558151194
0.028783333,0.036341667,0.038614284,0.0161,0.012233334,0.007388889,0.00836,0.006986364,0.0063,0.0033,0.00518,0.0060777776,-0.39476275,3.1190324993779184,6,0.481538506766372
0.02286,0.021985713,0.0289,0.01206,0.00918,0.0073777777,0.01022,0.010442857,0.008683333,0.069275,0.019225,0.01909,-0.0718639,3.440844327284093,6,0.4770125564699203
0.032575,0.038125,0.043633334,0.01706,0.0141,0.0101625,0.01214,0.010066667,0.01124,0.020125,0.015325,0.01498,-0.2578029,3.4235156477700937,6,0.4769786844185848
0.058725,0.0416,0.046466667,0.0212,0.0241,0.018,0.0201,0.0142125,0.02106,0.08175,0.02945,0.026833333,-0.1973173,3.529653809793336,6,0.4652137831153434
0.028875,0.0367,0.04162,0.0152,0.01218,0.0074333334,0.0081,0.00758,0.0073875,0.00424,0.01064,0.0107225,-0.33450395,3.2891760345572973,6,0.4556793850058186
0.05565,0.1125,0.1381,0.1611,0.13406667,0.1606,0.1776,0.24686667,0.18405,0.13016666,0.178475,0.15005,0.2102296,2.942822814074394,6,0.4483225430229234
0.03875,0.0558,0.07815,0.08125,0.0958,0.11395,0.12445,0.1,0.1322,0.1548,0.1328,0.0961,0.1034483,3.4135416175577515,6,0.4421175363361375
0.02865,0.03665,0.04178,0.016325,0.012,0.0074,0.008233333,0.0071666664,0.0063,0.0031666667,0.0073,0.0073857144,-0.38985458,2.5380481406001003,6,0.438380945551158
0.03845,0.0528,0.0619,0.0256,0.0167,0.0097,0.0092,0.0086,0.0077,0.00525,0.0061,0.0069,-0.497076,2.9153781681091253,6,0.4379723232618239
0.03495,0.04525,0.05455,0.0301,0.0258,0.013,0.01305,0.01975,0.0141,0.0377,0.01825,0.0159,-0.20762283,3.5404842344895853,6,0.4365830747638585
0.020421213,0.024251163,0.022318,0.008702777,0.0068454547,0.0048763156,0.0048135594,0.004768421,0.004926786,0.0029803922,0.00885,0.00926875,-0.2920569,1.8390829715454264,6,0.4363844746443528
0.0406,0.0576,0.0715,0.0282,0.0187,0.0119,0.0122,0.0101,0.0104,0.0082,0.0081,0.0107,-0.47258487,3.5686433386998333,6,0.4199018028542626
0.018184615,0.024823077,0.02965,0.011225,0.009192857,0.006489474,0.00832,0.00822963,0.008233333,0.0171,0.01608,0.0160875,-0.15396695,2.0462095634726403,6,0.4126961400116565
0.0429,0.0578,0.0652,0.03015,0.02005,0.01035,0.01125,0.01065,0.0094,0.0078,0.01095,0.01315,-0.4779412,3.321709655625352,6,0.4053192147197362
0.0287,0.029466666,0.0427,0.0325,0.03575,0.05135,0.06192,0.0661,0.0569,0.1077,0.05265,0.0363,0.3407708,3.490664280886839,6,0.4031303214087163
0.0178,0.021496775,0.021208622,0.0060548387,0.0055430233,0.0013105263,0.0056471266,0.005582558,0.0056950618,0.0028123711,0.009567925,0.009892742,-0.04058302,2.5882418610235045,6,0.399456211209693
0.028575,0.041533332,0.049466666,0.016275,0.010216666,0.0053666667,0.006366667,0.0055166665,0.005322222,0.0012,0.00695,0.007885,-0.49369025,3.218183819072731,6,0.3987497655926975
0.0844,0.0308,0.0486,0.0692,0.0608,0.0636,0.0729,0.0733,0.0696,0.1812,0.0924,0.0793,0.028771894,3.460339091737341,6,0.395699258386354
0.03085,0.0382,0.0433,0.0164,0.01318,0.0083,0.0092,0.008633333,0.0073666666,0.0043,0.00685,0.006783333,-0.310253,2.7446613514604525,6,0.3915391186507663
0.0384,0.045566667,0.05485,0.021,0.0168,0.009290909,0.01016,0.00905,0.008433334,0.0044125,0.00534,0.00525,-0.3976705,2.83169795026434,6,0.3908039313059063
0.019105263,0.02198889,0.02,0.0073875,0.0053,0.002525,0.004531579,0.003463158,0.0034380953,0.0014809524,0.006328,0.007424138,-0.36166856,2.6091554588352603,6,0.3900640018753832
0.026833333,0.034241665,0.0381875,0.014565,0.01052353,0.006645161,0.006681818,0.006646154,0.006642105,0.0034222223,0.0046777776,0.0062642857,-0.37333405,1.5236975321180504,6,0.3846900481437123
0.026657144,0.0327,0.036566667,0.01398,0.011133334,0.0062,0.007283333,0.0072333333,0.0063571427,0.003375,0.0064214286,0.0072533335,-0.31803897,3.1158468924380034,6,0.3821305202978657
0.029325,0.03725,0.049483333,0.01685,0.01235,0.0075,0.008925,0.0082,0.00635,0.013,0.0101666665,0.011333333,-0.34530938,3.144536931138237,6,0.3647681455662046
0.04185,0.038425,0.0522,0.04835,0.0447,0.045633335,0.05135,0.062,0.05344,0.1209,0.062,0.048,0.12369733,3.4646712616158406,6,0.3641571753841063
0.029255,0.0374,0.0426,0.016133333,0.011785714,0.0072666667,0.008703333,0.0073142857,0.006475,0.0035,0.00746,0.00834,-0.37611696,2.826703222763713,6,0.361664406779441
0.11783333,0.0592,0.08626667,0.093266666,0.1513,0.20515,0.23363334,0.2059,0.2565,0.3429,0.22786666,0.16633333,0.37649027,3.5686433386998333,6,0.359833841998015
0.0369,0.0443,0.0538,0.02,0.01525,0.009,0.01024,0.008,0.007466667,0.0036714287,0.00545,0.005225,-0.4285714,3.1387238644481124,6,0.3598287729759128
0.04325,0.057,0.0747,0.0416,0.03455,0.02525,0.0268,0.024,0.02755,0.0264,0.0311,0.032,-0.26829267,3.4386782423448428,6,0.359565637399412
0.02965,0.037675,0.0432,0.0158,0.01216,0.00724,0.008333334,0.0073142857,0.0068541667,0.00392,0.008275,0.0093,-0.36711988,2.9456836407848144,6,0.3571151739406608
0.0245,0.0352,0.04465,0.01326,0.00916,0.0041,0.0051833335,0.0053,0.004991667,0.0024,0.00784,0.009014286,-0.42887932,2.7176290937149807,6,0.3568462370354959
0.04105,0.0401,0.06285,0.0619,0.0549,0.07855,0.0895,0.169,0.11365,0.14015,0.0639,0.0403,0.46383715,3.4603390917373407,6,0.3529153137465357
0.0382,0.0461,0.05369,0.01985,0.014225,0.0093,0.0097,0.0086291665,0.0077833333,0.004875,0.0053,0.0051875,-0.39400148,2.3299694492682863,6,0.3436089222019053
0.03973333,0.046166666,0.057,0.0207,0.01595,0.009175,0.00924,0.0093,0.00842,0.0049666665,0.0052333334,0.0056666667,-0.38,2.9652404686911797,6,0.3414499144510414
0.051633332,0.02968889,0.04145,0.019066667,0.0131,0.0105,0.01116,0.014275,0.0131,0.1465,0.0348,0.02594,-0.14371407,3.5426503194288346,6,0.3239525514443879
0.03965,0.04775,0.05705,0.019275,0.01616,0.008425,0.008833333,0.0082,0.00734,0.0047,0.0053875,0.005688889,-0.40309373,2.8472795726707423,6,0.3173095505578371
0.03555,0.040916666,0.055833332,0.018016666,0.01414,0.0077547617,0.010285715,0.008357143,0.009592857,0.028775,0.013071429,0.01418,-0.3662544,3.3000488062328537,6,0.3141138695461116
0.0475,0.0309,0.03465,0.04685,0.06675,0.0748,0.0814,0.060925,0.08265,0.11255,0.0952,0.09355,0.13059615,3.5773076784568323,6,0.3118060909629789
0.038733333,0.0466,0.056425,0.02185,0.016,0.008796667,0.0088,0.0086625,0.007979167,0.0044,0.00526,0.006825,-0.4321999,3.1938682972303045,6,0.3073942027308808
0.030583333,0.0307875,0.033825,0.0141,0.010246667,0.00758,0.008381818,0.00725,0.0074125,0.025625,0.0093083335,0.01029,-0.3208431,3.3931904586205963,6,0.3071008424354998
0.02803,0.037675,0.044575,0.0161,0.013316667,0.008695,0.010314286,0.0092,0.0093,0.0064333333,0.0122,0.01415,-0.27272728,3.034066599236496,6,0.3026067048131238
0.025433334,0.03565,0.03885,0.015085714,0.011244444,0.0072454545,0.0082375,0.008075,0.0074444446,0.0052,0.0101666665,0.01135,-0.30269852,2.895821340202761,6,0.2983175463169983
0.05018,0.034722224,0.04258182,0.016185714,0.0131,0.009090909,0.0103,0.01028,0.0091,0.057933334,0.012077778,0.0132,-0.22314584,3.125042166684988,6,0.2959338638190404
0.0219,0.027784616,0.030666666,0.0102375,0.0063115386,0.003290909,0.0052962964,0.004421429,0.005275,0.0045,0.0122380955,0.013175,-0.39675963,2.401553658809497,6,0.2930889383544448
0.06891666,0.0941,0.1205,0.1363,0.15025,0.14455,0.16105,0.1807,0.1557,0.12783334,0.17235,0.15145,0.1400631,3.4516747519803417,6,0.2845185019042573
0.10145,0.0671,0.0927,0.0851,0.1005,0.1128,0.1243,0.125,0.12365,0.2149,0.1224625,0.0932,0.18990955,3.4603390917373407,6,0.2813085722441996
0.028129166,0.0366,0.043175,0.015,0.011691666,0.0074285716,0.0084,0.0077583333,0.006975,0.00352,0.0073666666,0.0077433335,-0.31819844,2.656447780926001,6,0.2746771141446067
0.024866667,0.0343,0.037714284,0.0143428575,0.0103,0.0063333334,0.0071142856,0.007225,0.0065333336,0.0034,0.00925,0.0093125,-0.33002156,2.458542924964486,6,0.2656422590476914
0.033833332,0.028575,0.0415,0.0170625,0.0142,0.010075,0.014,0.011066667,0.0134,0.0903,0.02485,0.0239,-0.2131536,3.330373995382352,6,0.2578264737869692
0.0388,0.0468,0.056133334,0.0218,0.01615,0.0101,0.010175,0.0091,0.0074,0.005425,0.0054,0.00526,-0.41100323,2.2598684625053096,6,0.2399323548597588
0.06888333,0.04007778,0.051566668,0.032128572,0.044875,0.045766667,0.047833335,0.0282375,0.051975,0.13935,0.06763333,0.058875,-0.064457946,3.5773076784568323,6,0.2339160758031301
0.037,0.049266666,0.0606,0.02,0.0146,0.0073666666,0.0083,0.00735,0.006525,0.0048,0.006175,0.007,-0.46252283,2.719899589086655,6,0.2306418950503515
0.0435,0.0592,0.0755,0.03025,0.02,0.01115,0.0122,0.01215,0.0125,0.0112,0.0135,0.0136,-0.4268868,3.4516747519803426,6,0.2279008311351054
0.03875,0.04785,0.056025,0.02245,0.016675,0.009283333,0.00967,0.00934,0.007741667,0.004442857,0.0052,0.0055,-0.4123938,2.981088251393553,6,0.2278985580607483
0.03995,0.04595,0.0638,0.0576,0.0719,0.07355,0.08145,0.05865,0.0878,0.0605,0.11305,0.08745,0.009032251,3.5166573001578367,6,0.2205116422744678
0.03885,0.0474,0.0549,0.0214,0.01515,0.0082,0.0084,0.00855,0.007375,0.0046,0.0062,0.0066333334,-0.42904842,2.8910626462666995,6,0.2120333933443645
0.038041666,0.0469625,0.054166667,0.019116666,0.015133333,0.010175,0.010233333,0.009071428,0.0084,0.0041333335,0.004925,0.00434,-0.35636455,2.3096325562674225,6,0.2080130955527174
0.03976,0.04485,0.0542,0.02245,0.0162,0.00885,0.00975,0.0089,0.0085,0.0063,0.00955,0.0094,-0.4322169,2.854685442830823,6,0.2076267210853125
0.025542857,0.034545455,0.038575,0.014125,0.01124,0.0062916665,0.00742,0.0074,0.006446154,0.0054555554,0.00825,0.00917,-0.3124274,2.4029734960544635,6,0.2060377860536232
0.037366666,0.046425,0.054266665,0.02,0.014171429,0.008275,0.00828,0.0075285714,0.0063833334,0.0032,0.0043666665,0.006175,-0.4530358,2.96335567832749,6,0.2058204482150486
0.04475,0.073,0.0912,0.0959,0.102,0.107825,0.111933336,0.1252,0.1166,0.053133335,0.1355,0.12164286,0.13251925,3.5773076784568323,6,0.2038543625015612
0.02825,0.0371375,0.0436,0.0153375,0.011741667,0.0077875,0.00845,0.007214286,0.0069583333,0.0048125,0.010654166,0.0122,-0.3602027,3.239313733975244,6,0.199028434646127
0.039633334,0.04545,0.058025,0.019725,0.015933333,0.0090666665,0.0091,0.009025,0.007425,0.004388889,0.005266667,0.005316667,-0.37217394,2.9954809638820623,6,0.1983497049299838
0.029666666,0.038425,0.0446,0.0164,0.013325,0.00815,0.0084,0.007826666,0.00735,0.005125,0.0091125,0.0093,-0.35388005,3.3931904586205963,6,0.1969434948003655
0.0391,0.04845,0.055508334,0.020966666,0.016975,0.00915,0.009725,0.00835,0.007275,0.00524,0.007745,0.0084,-0.43035814,3.252310243610743,6,0.1955540642398916
0.0374,0.0474,0.053,0.0191,0.014325,0.009233333,0.01018,0.00933,0.00734,0.0046666665,0.005325,0.0053285714,-0.34365106,2.4101766554736472,6,0.1950893023727304
0.04275,0.0667,0.07625,0.05675,0.03815,0.0156,0.0157,0.0186,0.0136,0.03375,0.01925,0.019,-0.5063039,3.460339091737341,6,0.1868835891496608
0.02575,0.0379,0.04695,0.0147,0.01025,0.0052833334,0.0058354167,0.00552,0.0059041665,0.00215,0.008879167,0.010892857,-0.45400593,3.001490631189134,6,0.1820653530115914
0.027916666,0.032245453,0.033866666,0.016033333,0.015088889,0.01022,0.011433333,0.009158334,0.011238461,0.022983333,0.013957143,0.013971428,-0.27290767,3.456006921858842,6,0.178695269540235
0.0561,0.0372375,0.042016666,0.018528571,0.018133333,0.014436363,0.016528571,0.012783334,0.01671111,0.054425,0.019133333,0.017525,-0.18348414,3.434303725487036,6,0.1784830925034296
0.024825,0.0325,0.036733333,0.013216667,0.0102375,0.0062461537,0.0072470587,0.0071,0.005331579,0.0035,0.008214286,0.0093,-0.30106646,2.8785547241418787,6,0.1704048222007024
0.1,0.1332,0.1862,0.171,0.165,0.0829,0.0873,0.0612,0.0734,0.1103,0.0862,0.077,-0.47286823,3.4646712616158406,6,0.1697911895581533
0.04675,0.0535,0.0742,0.0344,0.0256,0.0152,0.0185,0.0167,0.0144,0.0435,0.0184,0.0175,-0.34637967,3.505826875461588,6,0.1636170176634658
0.0256,0.024833333,0.029575,0.014066666,0.0124,0.011383333,0.0141,0.013225,0.0143,0.049533334,0.0199,0.018866668,-0.03083967,3.211196976744303,6,0.1617302694878493
0.025866667,0.038316667,0.046533335,0.016075,0.010729167,0.0055333334,0.006475,0.0062166667,0.0058041667,0.0021,0.008804167,0.01022,-0.442243,2.623856678599049,6,0.159336959486684
0.08235,0.04755,0.04025,0.0416,0.044025,0.0449,0.0456,0.0469,0.05405,0.20705,0.0557,0.06735,0.05988701,3.557812914003584,6,0.1568704382584025
0.0325,0.0409,0.05495,0.02485,0.0197,0.0155,0.01515,0.02015,0.01735,0.02115,0.02485,0.022,-0.10444443,3.4430104122233423,6,0.1566880546178747
0.0343,0.0446,0.0514,0.018866668,0.014383334,0.008233333,0.008225,0.00836,0.0072333333,0.0033833333,0.00512,0.005433333,-0.38589618,2.534266621685396,6,0.1547712781613029
0.04435,0.08075,0.1107,0.1156,0.1754,0.19745,0.211675,0.2048,0.2151,0.05865,0.19595,0.166175,0.278402,3.5686433386998333,6,0.1537459882920148
0.042,0.0417,0.05825,0.0602,0.06855,0.0945,0.1069,0.1278,0.1198,0.0973,0.09495,0.06825,0.3595745,3.460339091737341,6,0.1525845949206107
0.028933333,0.0356,0.038614284,0.016211111,0.012016667,0.00724,0.007430769,0.00738,0.0064333333,0.003457143,0.0053333333,0.006157143,-0.37434062,2.4837388494495265,6,0.1519405633753855
0.0499,0.0256,0.0368,0.03555,0.0583,0.074,0.0749,0.0476,0.0805,0.1118,0.0874,0.0815,0.14491886,3.5686433386998333,6,0.1493148197953061
0.022386957,0.030268421,0.03602381,0.010548387,0.008625,0.006925641,0.008766667,0.0086825,0.008789189,0.014569566,0.012734615,0.013066667,-0.097025536,2.304930974513147,6,0.1483540869193801
0.0442,0.06175,0.08005,0.03085,0.02015,0.01225,0.014,0.01265,0.012,0.0114,0.01575,0.015,-0.4183908,3.239356080954551,6,0.1450992690104706
0.02675,0.0367,0.0494,0.017142856,0.012155555,0.008385714,0.009422222,0.00922,0.0088,0.0121142855,0.0145,0.015541667,-0.30053103,3.202574983966611,6,0.1437012132173482
0.027816666,0.03545714,0.0406,0.015166666,0.012254545,0.007409091,0.0092,0.008336363,0.00823,0.00935,0.011244444,0.011415385,-0.2906137,3.2935505514151044,6,0.1396740584941709
0.11154,0.10065,0.09915,0.08565,0.09615,0.10655,0.11295,0.0881,0.09335,0.2173875,0.10024167,0.0992,0.014100743,3.505826875461588,6,0.1294490184730947
0.03685,0.04605,0.05365,0.01945,0.0155375,0.009328571,0.010475,0.008880556,0.00836,0.0043,0.005316667,0.00545,-0.37307578,2.968894946667961,6,0.1202667451311257
0.0337,0.0415,0.0498,0.017025,0.013721429,0.00705,0.00745,0.006257143,0.00595,0.00228,0.005475,0.00516,-0.46249422,3.2154867996434966,6,0.1195854682046283
0.0726,0.1216,0.1516,0.1608,0.1315,0.1606,0.1778,0.2686,0.1853,0.1979,0.1378,0.1144,0.25104797,3.4516747519803417,6,0.1173667821878599
0.024406666,0.021232877,0.021179687,0.008917778,0.0058297296,0.0067695654,0.008855555,0.005951818,0.006713636,0.03315294,0.014392683,0.014773847,-0.19946472,2.967672713926401,6,0.1114087404438243
0.0466,0.0566,0.07935,0.0987,0.10995,0.15885,0.1803,0.2115,0.20305,0.1978,0.143,0.09795,0.36363637,3.460339091737341,6,0.1100017982857254
0.0397,0.0464,0.05845,0.01996,0.0161,0.009166666,0.009075,0.008133333,0.007275,0.00535,0.00555,0.00628,-0.42097768,2.5810280092861504,6,0.1065158597605857
0.02848,0.03772,0.044675,0.0150875,0.011725,0.00732,0.008475,0.0068583335,0.00754,0.006025,0.008966667,0.009633333,-0.37497628,3.219861316501303,6,0.1049053759005761
0.03795,0.048025,0.057375,0.0202,0.0141,0.00705,0.00724,0.0065,0.0054166666,0.00495,0.0055,0.005433333,-0.5131086,3.057893533568244,6,0.1023132735843994
0.035566665,0.0288125,0.03666,0.015944444,0.014083333,0.013,0.01718,0.01524,0.016255556,0.06925,0.02395,0.0229,-0.022589598,3.1315827684820454,6,0.1012568657600166
0.04955,0.02588,0.035671428,0.0183875,0.01165,0.0052833334,0.008736364,0.012577381,0.009133333,0.08768462,0.03226,0.03216,-0.18763576,3.456006921858841,6,0.0993287757515973
0.030657142,0.03746,0.0416,0.01605,0.012269231,0.008383334,0.009175,0.008357143,0.008422222,0.0063166665,0.009166666,0.0091,-0.31518874,2.539506406906227,6,0.0973757821098117
0.03755,0.046466667,0.0543,0.019825,0.01512,0.01045,0.011342857,0.009791667,0.008222222,0.0043714284,0.0048625,0.0048083332,-0.33877322,2.696912096520172,6,0.0960266158027453
0.024983333,0.0335375,0.0384,0.0151,0.012125,0.008177778,0.00818,0.00814,0.006792308,0.0034666667,0.009133333,0.010283333,-0.2994837,3.0146141817625542,6,0.0921670097157119
0.0456,0.0498,0.0637,0.02975,0.0265,0.01835,0.0194,0.0203,0.0179,0.0172,0.02085,0.0196,-0.18881118,3.408353053195345,6,0.0890731514556808
0.0493,0.0489,0.05715,0.0315,0.0338,0.0459,0.0594,0.0271,0.0655,0.1134,0.0507,0.0398,-0.07508532,3.559978998942833,6,0.0841767000903146
0.037,0.0458,0.0536,0.01905,0.015057143,0.0103,0.010617857,0.009166666,0.00826,0.004475,0.00532,0.004466667,-0.35026583,2.2014474849398336,6,0.0799664123106008
0.03285,0.04155,0.05406,0.02,0.01525,0.009288888,0.010685714,0.0103,0.00916,0.010691667,0.009805,0.0091,-0.320132,3.406186968256096,6,0.0773157009174473
0.024933333,0.0326,0.036814287,0.01295,0.01015,0.006407692,0.00632,0.0063166665,0.0052555557,0.002525,0.0053,0.00622,-0.34429067,2.5201160528854025,6,0.0702676751789501
0.018972727,0.026826667,0.03470769,0.01319,0.010336364,0.0073,0.009169231,0.009213043,0.0092,0.022092307,0.0170625,0.018066667,-0.1775186,2.559763832276728,6,0.0679660701225436
0.029766666,0.03745,0.0442,0.01585,0.01165,0.006075,0.0074,0.006821667,0.00642,0.00438,0.0073111113,0.0083,-0.398221,3.058382121078922,6,0.0671601534100418
0.03555,0.0434,0.05605,0.0286,0.01845,0.00975,0.0122,0.0106,0.0107,0.0148,0.01175,0.0115,-0.4591837,3.3801939489850974,6,0.0539080400092538
0.04342,0.0456,0.0602,0.023066666,0.020333333,0.01455,0.0166,0.01148,0.0155,0.0296,0.0237,0.020566666,-0.33539173,3.417017392952345,6,0.053118406919857
0.077,0.0395,0.0484,0.0607,0.0912,0.0913,0.0937,0.0711,0.0961,0.17135,0.16025,0.1489,0.078907415,3.5426503194288346,6,0.0491084600310093
0.030983333,0.0382,0.043,0.017966667,0.013266667,0.008325,0.0094,0.00775,0.0066958335,0.00364,0.0062875,0.0063833334,-0.39727804,2.996712220779263,6,0.0464970607390468
0.023833333,0.0354,0.0448,0.01325,0.008868571,0.003957143,0.005325,0.005525,0.0043,0.0011,0.0075,0.008114286,-0.4114514,3.081189533410006,6,0.0460841468344848
0.03785,0.04628,0.05465,0.0182,0.0151,0.0103,0.01015,0.009314286,0.0082,0.004357143,0.00485,0.005425,-0.32294914,2.8931016902680278,6,0.0436679605114103
0.024875,0.03368,0.036685713,0.01312,0.010272727,0.0054833335,0.006415385,0.0065272725,0.0054384614,0.0033833333,0.00735,0.00735,-0.33555433,2.5908965334734324,6,0.0433909664794152
0.0465,0.0602,0.0854,0.0305,0.0207,0.0091,0.0133,0.0126,0.0134,0.0437,0.0282,0.03,-0.41531324,2.902870245984305,6,0.0428761323777201
0.030775,0.0401,0.0454,0.017,0.013,0.0083,0.00834,0.0073666666,0.00826,0.0053375,0.0092,0.010366667,-0.39534888,3.068723958264493,6,0.0415903762759289
0.022233333,0.0286,0.0415,0.01914,0.0151,0.00645,0.010257143,0.00935,0.009216666,0.02597143,0.017016666,0.016475,-0.34362933,3.408841640706024,6,0.0369541493157741
0.0779,0.0573,0.0785,0.0756,0.144,0.1592,0.1739,0.0818,0.17745,0.1785,0.17805,0.1468,0.039390095,3.386692203802846,6,0.0308500383750104
0.024933333,0.032545455,0.03862857,0.014066666,0.011181818,0.0063181818,0.008177778,0.007265,0.007333333,0.007516667,0.010223077,0.011,-0.31885302,2.666682293647459,6,0.0302071221912519
